"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.quantifiers"	"Answer.conditions"	"Answer.upset"	"Answer.annoyed"	"Answer.angry"	"Answer.disgusted"	"Answer.excited"	"Answer.happy"	"Answer.surprised"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3NQL1CS15R9EH8UXUJ0T0CNQM31VYO"	31	"Approved"	"Thu Oct 23 04:07:11 PDT 2014"	"Wed Oct 22 11:22:33 PDT 2014"	"Wed Oct 22 11:27:11 PDT 2014"	"Wed Oct 22 16:18:07 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""cookies"",""pies"",""blueberries"",""pies"",""cookies"",""blueberries"",""M&M's"",""pies"",""M&M's"",""M&M's"",""cookies""]"	"[100,10,10,100,10,10,100,100,10,100,100,10]"	"[3,8,3,10,10,10,8,3,8,8,10,3]"	"[31,8,3,100,10,10,84,34,8,87,100,3]"	"[""some"",""some"",""some"",""some"",""some"",""all"",""some"",""all"",""all"",""all"",""all"",""all""]"	"[""true-some"",""true-some"",""true-some"",""literal-some"",""literal-some"",""true-all"",""true-some"",""hyperbolic"",""hyperbolic"",""hyperbolic"",""true-all"",""hyperbolic""]"	"[0.35,0.75,0.65,0.975,1,1,0.625,0.55,1,1,1,0.275]"	"[0.625,1,0.65,1,1,1,0.875,0.725,1,1,1,0.4]"	"[0.325,0.875,0.5,1,1,1,0.65,0.6,0.625,1,1,0.4]"	"[0.325,0.8,0.55,1,1,1,0.625,0.525,0.6,1,1,0.275]"	"[0.325,0.05,0.3,0,0,0,0.1,0,0,0,0,0.4]"	"[0.4,0.05,0.2,0,0,0,0,0,0,0,0,0.675]"	"[0.825,0.175,0.575,0,0.725,0.725,0.6,0.6,0.675,0.575,0.575,0.675]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Kathy"",""Kevin"",""Grace"",""Edward"",""Winston"",""Jake"",""Emma"",""Henry"",""Albert"",""Tracy"",""Zack"",""Fiona""]"	"[""Larry"",""Patrick"",""Mary"",""David"",""Wendy"",""Nancy"",""Ivan"",""Patty"",""Calvin"",""Bob"",""Tom"",""Lena""]"	"""F"""	"""45"""	"""4"""	"""English"""	"""thank you and good luck with the study"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3R6P78PK7KCZIP58VIE8SUS1KMWGTW"	32	"Approved"	"Thu Oct 23 04:07:32 PDT 2014"	"Wed Oct 22 11:15:28 PDT 2014"	"Wed Oct 22 11:27:32 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""cookies"",""pies"",""cookies"",""pies"",""strawberries"",""bananas"",""blueberries"",""pies"",""bananas"",""blueberries"",""M&M's""]"	"[10,100,100,100,100,100,10,10,10,10,10,100]"	"[3,10,8,8,10,3,10,10,8,3,8,3]"	"[3,100,81,83,100,39,10,10,8,3,8,32]"	"[""some"",""some"",""some"",""all"",""all"",""some"",""some"",""all"",""all"",""all"",""some"",""all""]"	"[""true-some"",""literal-some"",""true-some"",""hyperbolic"",""true-all"",""true-some"",""literal-some"",""true-all"",""hyperbolic"",""hyperbolic"",""true-some"",""hyperbolic""]"	"[0.05,0.825,0.575,0.6,0.925,0.175,0.675,0.1,0.625,0.125,0.075,0.1]"	"[0.075,0.85,0.575,0.9,0.775,0.175,0.65,0.1,0.575,0.1,0.075,0.1]"	"[0.05,0.625,0.575,0.8,0.75,0.15,0.425,0.125,0.675,0.125,0.075,0.1]"	"[0.075,0.9,0.95,0.825,0.95,0.15,0.825,0.1,0.8,0.15,0.1,0.1]"	"[0.25,0.15,0.275,0.375,0.125,0.575,0.1,0.1,0.125,0.125,0.075,0.1]"	"[0.625,0.175,0.125,0.15,0.125,0.65,0.1,0.1,0.125,0.15,0.05,0.075]"	"[0.5,0.9,0.975,0.9,0.925,0.225,0.975,0.1,0.4,0.575,0.05,0.15]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Edward"",""Heather"",""Jane"",""Barbara"",""Bob"",""Patrick"",""Victor"",""Nancy"",""Steven"",""Winston"",""Robert"",""Tom""]"	"[""Mary"",""Fiona"",""Emma"",""Wendy"",""Kevin"",""Oliver"",""Stephanie"",""Diana"",""Frank"",""Victoria"",""Calvin"",""Iris""]"	"""F"""	"""65"""	"""6"""	"""English"""	"""None"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3KIBXJ1WD5VO7JWJPSDOWCE7SVVKOG"	33	"Approved"	"Thu Oct 23 04:08:38 PDT 2014"	"Wed Oct 22 11:19:40 PDT 2014"	"Wed Oct 22 11:28:38 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""pies"",""strawberries"",""bananas"",""strawberries"",""strawberries"",""pies"",""pies"",""M&M's"",""bananas"",""blueberries"",""bananas"",""cookies""]"	"[10,100,100,10,100,10,100,100,10,100,10,10]"	"[3,10,3,8,10,3,8,8,10,3,8,10]"	"[3,100,31,8,100,3,89,88,10,34,8,10]"	"[""some"",""all"",""some"",""some"",""some"",""all"",""all"",""some"",""some"",""all"",""all"",""all""]"	"[""true-some"",""true-all"",""true-some"",""true-some"",""literal-some"",""hyperbolic"",""hyperbolic"",""true-some"",""literal-some"",""hyperbolic"",""hyperbolic"",""true-all""]"	"[0.35,0.15,0.55,0.45,0.4,0.725,0.825,0.575,0.425,0.7,0.75,0.725]"	"[0.225,0.175,0.325,0.425,0.25,0.775,0.8,0.525,0.375,0.675,0.7,0.725]"	"[0.35,0.15,0.575,0.35,0.3,0.8,0.825,0.55,0.375,0.575,0.65,0.725]"	"[0.55,0.4,0.325,0.3,0.225,0.8,0.75,0.55,0.375,0.6,0.575,0.65]"	"[0.85,0.425,0.425,0.425,0.325,0.6,0.625,0.4,0.425,0.55,0.575,0.575]"	"[0.775,0.75,0.7,0.4,0.4,0.325,0.275,0.45,0.325,0.375,0.35,0.325]"	"[0.625,0.325,0.225,0.6,0.4,0.6,0.7,0.375,0.425,0.55,0.65,0.55]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Tom"",""Oliver"",""George"",""Kevin"",""Emma"",""Victor"",""Diana"",""David"",""Tracy"",""Ann"",""Stephanie"",""Yvonne""]"	"[""Matt"",""Jake"",""Nathan"",""Olga"",""Winston"",""Grace"",""Frank"",""Wendy"",""Lena"",""Patrick"",""Calvin"",""Bob""]"	"""M"""	"""55"""	"""4"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3BF51CHDTVBC2C3SHM8GTJ2X2BCH0K"	34	"Approved"	"Thu Oct 23 04:10:35 PDT 2014"	"Wed Oct 22 11:16:57 PDT 2014"	"Wed Oct 22 11:30:35 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""M&M's"",""bananas"",""blueberries"",""bananas"",""blueberries"",""cookies"",""M&M's"",""bananas"",""bananas"",""pies"",""M&M's"",""M&M's""]"	"[10,100,100,100,10,100,10,10,100,100,10,10]"	"[10,3,3,10,3,8,3,8,8,10,10,8]"	"[10,30,33,100,3,82,3,8,86,100,10,8]"	"[""all"",""some"",""all"",""some"",""all"",""all"",""some"",""some"",""some"",""all"",""some"",""all""]"	"[""true-all"",""true-some"",""hyperbolic"",""literal-some"",""hyperbolic"",""hyperbolic"",""true-some"",""true-some"",""true-some"",""true-all"",""literal-some"",""hyperbolic""]"	"[0.7,0.55,0.45,0.325,0.225,0.625,0.15,0.35,0.2,0.75,0.6,0.45]"	"[0.6,0.425,0.625,0.325,0.625,0.4,0.2,0.55,0.525,0.825,0.575,0.6]"	"[0.625,0.225,0.5,0.375,0.425,0.5,0.175,0.425,0.4,0.85,0.425,0.6]"	"[0.625,0.225,0.15,0.6,0.375,0.425,0.15,0.35,0.4,0.7,0.5,0.425]"	"[0.175,0.2,0.2,0.625,0.15,0.15,0.3,0.125,0.1,0.15,0.125,0.15]"	"[0.15,0.175,0.125,0.175,0.325,0.15,0.325,0.125,0.1,0.25,0.225,0.125]"	"[0.625,0.6,0.6,0.7,0.325,0.55,0.5,0.5,0.35,0.75,0.625,0.6]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Iris"",""Olga"",""Barbara"",""Tracy"",""Patty"",""Edward"",""Mary"",""Oliver"",""Nancy"",""Wendy"",""David"",""Larry""]"	"[""Diana"",""Victoria"",""Steven"",""Patrick"",""Zack"",""Jane"",""Albert"",""Lena"",""Yvonne"",""Grace"",""Fiona"",""Cathy""]"	"""F"""	"""35"""	"""6"""	"""english"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3OS46CRSLF0CYOKRO051HL3XNT8V6O"	35	"Approved"	"Thu Oct 23 04:12:32 PDT 2014"	"Wed Oct 22 11:15:42 PDT 2014"	"Wed Oct 22 11:32:32 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""strawberries"",""pies"",""blueberries"",""strawberries"",""cookies"",""bananas"",""bananas"",""blueberries"",""cookies"",""blueberries"",""bananas""]"	"[100,10,10,10,10,100,100,10,100,100,100,10]"	"[8,8,3,8,10,10,10,3,3,8,3,10]"	"[80,8,3,8,10,100,100,3,37,89,36,10]"	"[""all"",""some"",""all"",""all"",""some"",""all"",""some"",""some"",""some"",""some"",""all"",""all""]"	"[""hyperbolic"",""true-some"",""hyperbolic"",""hyperbolic"",""literal-some"",""true-all"",""literal-some"",""true-some"",""true-some"",""true-some"",""hyperbolic"",""true-all""]"	"[0.675,0.625,0.575,0.2,0.725,0.925,0.825,0.375,0.15,0.8,0.225,0.6]"	"[0.725,0.7,0.55,0.1,0.8,0.925,0.775,0.425,0.225,0.675,0.175,0.65]"	"[0.7,0.7,0.55,0.175,0.925,0.925,0.875,0.225,0.15,0.7,0.275,0.575]"	"[0.65,0.65,0.6,0.1,0.525,0.9,0.875,0.2,0.05,0.7,0.175,0.4]"	"[0.275,0.15,0.175,0.55,0.225,0.2,0.25,0.375,0.55,0.2,0.625,0.225]"	"[0.225,0.125,0.2,0.55,0.25,0.075,0.1,0.55,0.575,0.225,0.625,0.225]"	"[0.7,0.6,0.85,0.325,0.8,0.9,0.6,0.45,0.225,0.75,0.3,0.55]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Cathy"",""Calvin"",""Winston"",""Jane"",""Ann"",""Patty"",""David"",""Rebecca"",""Jake"",""Albert"",""Heather"",""Victor""]"	"[""Bob"",""Steven"",""Oliver"",""Tom"",""Mary"",""Nancy"",""Yvonne"",""Olga"",""Kevin"",""Zack"",""Frank"",""Henry""]"	"""M"""	"""25"""	"""4"""	"""English"""	"""Fun survey!"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3M0NZ3JDP1ZXO4PNKEKZAL2TF945ZJ"	36	"Approved"	"Thu Oct 23 04:19:50 PDT 2014"	"Wed Oct 22 11:15:23 PDT 2014"	"Wed Oct 22 11:39:50 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""M&M's"",""pies"",""blueberries"",""M&M's"",""blueberries"",""cookies"",""bananas"",""bananas"",""pies"",""cookies"",""blueberries""]"	"[100,10,100,10,100,10,10,100,10,10,100,100]"	"[3,3,8,3,8,8,10,10,10,8,10,3]"	"[38,3,86,3,88,8,10,100,10,8,100,32]"	"[""all"",""some"",""some"",""all"",""all"",""some"",""some"",""all"",""all"",""all"",""some"",""some""]"	"[""hyperbolic"",""true-some"",""true-some"",""hyperbolic"",""hyperbolic"",""true-some"",""literal-some"",""true-all"",""true-all"",""hyperbolic"",""literal-some"",""true-some""]"	"[0.85,0.025,0.85,0.025,0.8,0.875,0.9,1,0.975,0.95,0.975,0.025]"	"[0.775,0,0.85,0.025,0.925,0.85,0.925,0.975,1,0.95,0.975,0.025]"	"[0.85,0.025,0.7,0,0.8,0.9,0.925,0.975,0.975,0.925,0.975,0]"	"[0.825,0.025,0.85,0.025,0.925,0.95,0.875,0.975,0.975,0.95,0.975,0.025]"	"[0.075,0.6,0.575,0.55,0.65,0.825,0.1,0.7,0.625,0.55,0.55,0.575]"	"[0.075,0.875,0,0.675,0.025,0.15,0.05,0,0.025,0,0,0.725]"	"[0.65,0.6,0.65,0.025,0.725,0.875,0.725,0.775,0.8,0.6,0.975,0.6]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Diana"",""Ivan"",""Albert"",""Emma"",""George"",""Olga"",""Calvin"",""Edward"",""Grace"",""Ann"",""Jane"",""Jake""]"	"[""Frank"",""Tracy"",""Matt"",""Rebecca"",""Oliver"",""Kevin"",""Iris"",""Steven"",""Larry"",""Kathy"",""Cathy"",""Wendy""]"	"""F"""	"""35"""	"""10"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3SUWZRL0MYEVWDY5TAGRHHFBNY6E62"	37	"Approved"	"Thu Oct 23 04:22:22 PDT 2014"	"Wed Oct 22 11:15:34 PDT 2014"	"Wed Oct 22 11:42:22 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""pies"",""pies"",""bananas"",""cookies"",""cookies"",""M&M's"",""bananas"",""cookies"",""cookies"",""pies"",""cookies""]"	"[100,100,10,100,100,10,100,100,10,10,10,10]"	"[10,3,3,8,10,3,8,3,10,8,8,10]"	"[100,31,3,81,100,3,82,34,10,8,8,10]"	"[""some"",""all"",""some"",""some"",""all"",""all"",""all"",""some"",""some"",""some"",""all"",""all""]"	"[""literal-some"",""hyperbolic"",""true-some"",""true-some"",""true-all"",""hyperbolic"",""hyperbolic"",""true-some"",""literal-some"",""true-some"",""hyperbolic"",""true-all""]"	"[0.825,0.8,0,0,1,0.2,0.175,0,0.025,0,0.3,0.825]"	"[1,1,0,0,1,0.5,0.175,0,0,0,0.7,0.825]"	"[0.6,0.775,0,0,1,0.2,0.175,0.025,0.025,0,0.275,0.625]"	"[0.875,1,0,0,1,0.5,0.5,0.025,0.025,0,0.3,0.75]"	"[0.025,0.025,0.725,0.25,0,0,0.05,0.725,0.2,0.8,0.25,0.1]"	"[0.1,0,0.8,0.25,0,0,0,0.725,0.2,0.8,0.025,0]"	"[1,1,0.3,0.125,1,0.5,0.5,1,1,1,1,1]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Grace"",""Ivan"",""Olga"",""Heather"",""Barbara"",""Nathan"",""Victoria"",""Zack"",""Mary"",""Rebecca"",""Frank"",""Cathy""]"	"[""Oliver"",""Albert"",""Wendy"",""Jane"",""Lena"",""Tom"",""Winston"",""Fiona"",""Nancy"",""Diana"",""Larry"",""Yvonne""]"	"""F"""	"""35"""	"""10"""	"""English"""	""""""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3EWIJTFFVO80I2CQRL0A8G5KAVKE01"	38	"Approved"	"Thu Oct 23 04:29:56 PDT 2014"	"Wed Oct 22 11:13:59 PDT 2014"	"Wed Oct 22 11:49:56 PDT 2014"	"Wed Oct 22 16:18:08 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""strawberries"",""bananas"",""strawberries"",""pies"",""bananas"",""strawberries"",""bananas"",""blueberries"",""blueberries"",""blueberries"",""strawberries""]"	"[10,10,10,100,100,10,10,100,100,100,10,100]"	"[10,3,3,3,3,8,8,10,8,10,10,8]"	"[10,3,3,37,31,8,8,100,85,100,10,82]"	"[""some"",""some"",""all"",""some"",""all"",""some"",""all"",""all"",""some"",""some"",""all"",""all""]"	"[""literal-some"",""true-some"",""hyperbolic"",""true-some"",""hyperbolic"",""true-some"",""hyperbolic"",""true-all"",""true-some"",""literal-some"",""true-all"",""hyperbolic""]"	"[0.3,0.025,0.725,0.025,0.575,0.225,0.6,0.875,0.45,0.675,0.75,0.65]"	"[0.5,0.025,0.775,0.025,0.775,0.625,0.875,0.975,0.5,0.75,0.975,0.65]"	"[0.275,0,0.5,0,0.3,0.15,0.4,0.6,0.225,0.225,0.6,0.65]"	"[0.025,0.675,0.6,0.025,0.425,0.15,0.125,0.675,0.35,0.375,0.575,0.65]"	"[0.025,0,0.025,0.3,0.075,0.15,0.05,0.025,0.275,0.15,0.05,0.025]"	"[0.575,0.75,0.025,0.575,0.075,0.15,0.1,0,0.1,0.2,0,0.025]"	"[0.575,0.025,0.6,0.35,0.625,0.4,0.65,0.85,0.65,0.075,0.55,0.65]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Barbara"",""Victoria"",""Grace"",""Fiona"",""Ivan"",""Kathy"",""Tracy"",""Henry"",""Diana"",""Winston"",""Matt"",""Patty""]"	"[""Cathy"",""Zack"",""Nathan"",""Patrick"",""Calvin"",""Nancy"",""Mary"",""Victor"",""Robert"",""Heather"",""Lena"",""Tom""]"	"""F"""	"""45"""	"""4"""	"""English"""	"""na"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3FUI0JHJPXZTPWVQLO1XRNZUMIE33U"	39	"Approved"	"Thu Oct 23 04:38:46 PDT 2014"	"Wed Oct 22 11:14:59 PDT 2014"	"Wed Oct 22 11:58:46 PDT 2014"	"Wed Oct 22 16:18:09 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""M&M's"",""pies"",""strawberries"",""strawberries"",""blueberries"",""pies"",""pies"",""cookies"",""blueberries"",""bananas"",""pies""]"	"[10,100,100,10,100,10,10,100,10,100,100,10]"	"[8,3,10,10,10,8,3,8,3,8,3,10]"	"[8,32,100,10,100,8,3,85,3,81,31,10]"	"[""some"",""some"",""all"",""all"",""some"",""all"",""some"",""some"",""all"",""all"",""all"",""some""]"	"[""true-some"",""true-some"",""true-all"",""true-all"",""literal-some"",""hyperbolic"",""true-some"",""true-some"",""hyperbolic"",""hyperbolic"",""hyperbolic"",""literal-some""]"	"[0.4,0.85,0.675,0.425,0.4,0.575,0.2,0.6,0.6,0.4,0.6,0.375]"	"[0.2,0.75,0.375,0.3,0.35,0.4,0.4,0.225,0.725,0.7,0.4,0.325]"	"[0.275,0.675,0.7,0.65,0.325,0.6,0.3,0.775,0.425,0.7,0.275,0.375]"	"[0.375,0.55,0.625,0.35,0.275,0.65,0.3,0.35,0.425,0.6,0.375,0.25]"	"[0.3,0.625,0.675,0.425,0.4,0.275,0.35,0.4,0.625,0.425,0.175,0.225]"	"[0.1,0.775,0.8,0.225,0.65,0.375,0.4,0.625,0.3,0.575,0.4,0.375]"	"[0.15,0.65,0.575,0.4,0.2,0.725,0.65,0.6,0.325,0.3,0.325,0.625]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Emma"",""Wendy"",""Ann"",""Calvin"",""Heather"",""Matt"",""Lena"",""Bob"",""Nathan"",""Patty"",""Larry"",""Ivan""]"	"[""Kathy"",""Cathy"",""Frank"",""Diana"",""Barbara"",""Edward"",""Patrick"",""Robert"",""David"",""Olga"",""Grace"",""Jake""]"	"""F"""	"""35"""	"""4"""	"""english"""	"""thank you"""
"3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"3DY668G4EOVPIZTRXNPWDQPY421EX0"	"Fun experiment about behavior!"	"Read scenarios about social situations and make estimations about other people's behaviors. This should take around 8 minutes."	"food,behavior,survey,psychology,estimate,experiment,language"	"$0.80"	"Wed Oct 22 09:33:32 PDT 2014"	"40"	"0"	"0"	"40"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Wed Oct 22 17:53:32 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3IVEC1GSLP05DNL7A3A0UH6ZYYLJ10"	"39K0FND3AHGUV32L0LLMAUM6SJMAMC"	40	"Approved"	"Thu Oct 23 05:49:03 PDT 2014"	"Wed Oct 22 11:20:24 PDT 2014"	"Wed Oct 22 13:09:03 PDT 2014"	"Wed Oct 22 16:18:09 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""strawberries"",""blueberries"",""strawberries"",""cookies"",""cookies"",""bananas"",""blueberries"",""M&M's"",""blueberries"",""M&M's"",""strawberries""]"	"[100,10,100,10,100,100,10,100,10,10,10,100]"	"[8,8,3,8,10,3,3,10,3,10,10,8]"	"[87,8,34,8,100,33,3,100,3,10,10,83]"	"[""all"",""some"",""all"",""all"",""some"",""some"",""all"",""all"",""some"",""all"",""some"",""some""]"	"[""hyperbolic"",""true-some"",""hyperbolic"",""hyperbolic"",""literal-some"",""true-some"",""hyperbolic"",""true-all"",""true-some"",""true-all"",""literal-some"",""true-some""]"	"[0.725,0.325,0.725,0.8,0.875,0.375,0.65,0.85,0.4,0.775,0.7,0.7]"	"[0.775,0.6,0.875,0.85,0.9,0.375,0.65,0.85,0.375,0.825,0.7,0.6]"	"[0.6,0.6,0.75,0.8,0.9,0.375,0.65,0.85,0.375,0.8,0.8,0.675]"	"[0.65,0.6,0.7,0.575,0.675,0.425,0.4,0.65,0.375,0.6,0.55,0.4]"	"[0.15,0.25,0.2,0.25,0.1,0.6,0.2,0.2,0.6,0.3,0.15,0.4]"	"[0.075,0.65,0.125,0.15,0.175,0.7,0.2,0.175,0.65,0.325,0.15,0.425]"	"[0.8,0.65,0.625,0.6,0.7,0.6,0.6,0.65,0.3,0.65,0.575,0.625]"	"[1,2,3,4,5,6,7,8,9,10,11,12]"	"[""Olga"",""Steven"",""Ann"",""Jake"",""Patrick"",""Kevin"",""Tom"",""Nathan"",""Heather"",""Kathy"",""Winston"",""Grace""]"	"[""Barbara"",""Cathy"",""Nancy"",""Iris"",""David"",""Wendy"",""Victoria"",""Jane"",""Tracy"",""Calvin"",""Rebecca"",""Ivan""]"	"""M"""	"""25"""	"""8"""	"""English"""	"""None."""
