"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.condition"	"Answer.foods"	"Answer.totalQuants"	"Answer.eatenQuants"	"Answer.preciseEatenQuants"	"Answer.affects"	"Answer.orders"	"Answer.personAs"	"Answer.personBs"	"Answer.gender"	"Answer.age"	"Answer.income"	"Answer.nativeLanguage"	"Answer.comments"
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"36AHBNMV1RDSNRUB3Y0ZUQHIXEJYDN"	"A3TFCAEJOFTW9J"	"Approved"	"Wed Apr 02 03:18:54 PDT 2014"	"Tue Apr 01 10:36:54 PDT 2014"	"Tue Apr 01 10:38:54 PDT 2014"	"Wed Apr 02 03:19:31 PDT 2014"	""	""	""	""	"1"	"[""blueberries"",""strawberries"",""pies"",""pies"",""blueberries"",""blueberries"",""cookies"",""bananas"",""pies"",""cookies"",""M&M's"",""M&M's"",""cookies"",""bananas"",""strawberries"",""M&M's"",""M&M's"",""blueberries"",""pies"",""strawberries"",""blueberries"",""M&M's""]"	"[10,10,100,100,10,100,10,100,10,100,10,100,10,10,10,100,100,10,10,100,100,10]"	"[7,1,8,9,1,7,1,5,6,8,7,7,3,10,0,6,3,8,8,4,6,1]"	"[7,1,88,93,1,79,1,54,6,81,7,75,3,10,0,69,33,8,8,43,61,1]"	"[0.65,0.05,0.925,1,0.05,0.725,0.05,0.625,0.575,1,0.725,0.7,0.275,1,0.025,0.575,0.35,0.825,0.925,0.4,0.7,0.025]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Albert"",""Mary"",""Robert"",""Diana"",""Tom"",""Ivan"",""Victoria"",""Yvonne"",""Victor"",""Winston"",""Calvin"",""Wendy"",""Bob"",""Matt"",""Nancy"",""Kevin"",""Zack"",""Cathy"",""Barbara"",""Henry"",""Ann"",""Olga""]"	"[""Jane"",""Larry"",""Nathan"",""George"",""David"",""Stephanie"",""Emma"",""Frank"",""Heather"",""Tracy"",""Patty"",""Rebecca"",""Oliver"",""Jake"",""Lena"",""Grace"",""Iris"",""Edward"",""Kathy"",""Patrick"",""Fiona"",""Steven""]"	"""F"""	"""35"""	"""6"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3TEM0PF1Q5YVQWYQVQPQ2YNYL14D01"	"A1650FELH3UL2F"	"Approved"	"Wed Apr 02 03:19:41 PDT 2014"	"Tue Apr 01 10:36:40 PDT 2014"	"Tue Apr 01 10:39:41 PDT 2014"	"Wed Apr 02 03:24:30 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""pies"",""M&M's"",""blueberries"",""pies"",""pies"",""bananas"",""blueberries"",""strawberries"",""M&M's"",""bananas"",""M&M's"",""M&M's"",""bananas"",""M&M's"",""bananas"",""cookies"",""blueberries"",""M&M's"",""pies"",""cookies"",""blueberries""]"	"[100,100,10,100,10,100,10,10,10,10,10,10,10,10,100,10,100,100,100,100,10,10]"	"[1,4,7,1,4,6,0,5,4,6,8,8,4,5,9,7,9,4,4,8,4,3]"	"[10,44,7,19,4,68,0,5,4,6,8,8,4,5,91,7,98,43,40,82,4,3]"	"[0.075,0.925,0.25,0.35,0.725,0.95,0,0.4,0.325,0.475,0.775,0.475,0.35,0.575,0.7,0.675,1,0.65,0.55,0.95,0.35,0.225]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Henry"",""Winston"",""Matt"",""Emma"",""Steven"",""Rebecca"",""Barbara"",""David"",""Yvonne"",""Kevin"",""Tracy"",""George"",""Patrick"",""Olga"",""Patty"",""Iris"",""Diana"",""Albert"",""Victoria"",""Heather"",""Lena"",""Fiona""]"	"[""Robert"",""Jake"",""Ivan"",""Zack"",""Victor"",""Jane"",""Grace"",""Bob"",""Frank"",""Larry"",""Nathan"",""Kathy"",""Wendy"",""Oliver"",""Mary"",""Calvin"",""Tom"",""Nancy"",""Edward"",""Stephanie"",""Cathy"",""Ann""]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3IRIK4HM3ALGZFERXJAWRTF7D4F6CW"	"A3HOZA7QXYKN5Y"	"Approved"	"Wed Apr 02 03:20:55 PDT 2014"	"Tue Apr 01 10:37:03 PDT 2014"	"Tue Apr 01 10:40:55 PDT 2014"	"Wed Apr 02 03:24:30 PDT 2014"	""	""	""	""	"1"	"[""cookies"",""M&M's"",""pies"",""blueberries"",""bananas"",""cookies"",""cookies"",""M&M's"",""M&M's"",""M&M's"",""strawberries"",""pies"",""pies"",""pies"",""bananas"",""pies"",""strawberries"",""M&M's"",""pies"",""strawberries"",""pies"",""M&M's""]"	"[10,100,100,10,100,100,10,100,10,100,10,10,100,100,100,10,100,10,100,100,100,10]"	"[9,4,6,2,2,8,2,7,2,2,8,2,9,0,1,8,1,9,3,2,8,10]"	"[9,43,60,2,22,81,2,72,2,20,8,2,99,0,14,8,16,9,30,28,87,10]"	"[0.625,0.5,0.5,0.45,0.5,0.3,0.5,0.65,0.5,0.4,0.325,0.925,0.5,0.4,0.825,0.4,0.425,0.7,0.425,0.5,0.45,0.65]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Oliver"",""Bob"",""Edward"",""Grace"",""Ivan"",""Winston"",""Henry"",""Mary"",""Wendy"",""Stephanie"",""Patrick"",""Larry"",""Calvin"",""Steven"",""Emma"",""Cathy"",""David"",""Patty"",""Robert"",""Frank"",""Victor"",""Victoria""]"	"[""Jake"",""Olga"",""Fiona"",""George"",""Yvonne"",""Heather"",""Albert"",""Kathy"",""Rebecca"",""Zack"",""Barbara"",""Matt"",""Nathan"",""Nancy"",""Tracy"",""Ann"",""Tom"",""Iris"",""Kevin"",""Jane"",""Diana"",""Lena""]"	"""F"""	"""45"""	"""4"""	"""english"""	"""It was good. """
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3YWRV122CS0ZPNEFCPSU5DX4QZB8UT"	"ALLRDNLLV5MTY"	"Approved"	"Wed Apr 02 03:21:21 PDT 2014"	"Tue Apr 01 10:34:02 PDT 2014"	"Tue Apr 01 10:41:21 PDT 2014"	"Wed Apr 02 03:24:30 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""M&M's"",""M&M's"",""blueberries"",""pies"",""M&M's"",""blueberries"",""bananas"",""strawberries"",""pies"",""cookies"",""cookies"",""bananas"",""strawberries"",""cookies"",""pies"",""blueberries"",""strawberries"",""strawberries"",""M&M's"",""bananas"",""M&M's""]"	"[10,10,10,100,10,100,100,10,100,10,10,100,100,100,10,10,100,100,10,100,10,10]"	"[9,2,1,3,9,6,10,1,6,0,0,7,8,1,6,10,0,3,3,7,4,9]"	"[9,2,1,37,9,61,10,1,61,0,0,76,87,19,6,10,5,37,3,78,4,9]"	"[0.225,0.15,0.05,0.375,0.875,0.5,0.225,0.05,0.85,0.025,0.025,0.95,0.925,0.15,0.2,1,0.075,0.55,0.075,0.75,0.225,0.175]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Nancy"",""Robert"",""Jake"",""Tracy"",""Jane"",""Diana"",""Yvonne"",""Victoria"",""Henry"",""Ann"",""Ivan"",""Mary"",""Larry"",""Nathan"",""Calvin"",""Kathy"",""George"",""Fiona"",""Emma"",""Olga"",""Cathy"",""Patty""]"	"[""Zack"",""Stephanie"",""Wendy"",""Lena"",""Edward"",""Steven"",""Matt"",""Barbara"",""Oliver"",""Grace"",""David"",""Winston"",""Kevin"",""Victor"",""Frank"",""Heather"",""Bob"",""Rebecca"",""Patrick"",""Albert"",""Tom"",""Iris""]"	"""F"""	"""35"""	"""4"""	"""English"""	"""thank you very much"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3JMSRU9HQIVGB3D6UIOZT9V9F9JVE5"	"A3L60SOWLYEDN2"	"Approved"	"Wed Apr 02 03:22:28 PDT 2014"	"Tue Apr 01 10:40:08 PDT 2014"	"Tue Apr 01 10:42:28 PDT 2014"	"Wed Apr 02 03:24:30 PDT 2014"	""	""	""	""	"1"	"[""pies"",""blueberries"",""bananas"",""M&M's"",""bananas"",""M&M's"",""cookies"",""blueberries"",""strawberries"",""M&M's"",""M&M's"",""pies"",""cookies"",""blueberries"",""strawberries"",""strawberries"",""blueberries"",""M&M's"",""pies"",""strawberries"",""M&M's"",""bananas""]"	"[100,100,100,10,100,10,10,10,10,10,100,10,10,100,10,100,100,10,10,100,10,10]"	"[9,0,6,5,2,10,2,7,8,4,8,2,8,6,7,8,10,7,7,6,8,5]"	"[91,5,64,5,25,10,2,7,8,4,83,2,8,69,7,81,10,7,7,63,8,5]"	"[0.75,0,0.725,0.25,0.05,0.75,0.1,0.225,0.2,0.05,0.9,0.15,0.85,0.375,0.1,0.6,0,0.65,0.875,0.6,0.75,0.5]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Nancy"",""Wendy"",""Ann"",""Jake"",""Kevin"",""David"",""Yvonne"",""Emma"",""Zack"",""Jane"",""Larry"",""Victor"",""Albert"",""Mary"",""Barbara"",""Tom"",""Diana"",""Heather"",""Steven"",""Nathan"",""Fiona"",""Frank""]"	"[""Patrick"",""Iris"",""Lena"",""Tracy"",""Kathy"",""Ivan"",""Patty"",""Winston"",""Oliver"",""Calvin"",""Stephanie"",""Rebecca"",""Robert"",""Matt"",""Bob"",""Olga"",""Victoria"",""Henry"",""Edward"",""Grace"",""George"",""Cathy""]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"31QNSG6A5RUXRC2JZHZJVLJKIOE78Q"	"A3RL02A3JRAUS4"	"Approved"	"Wed Apr 02 03:24:18 PDT 2014"	"Tue Apr 01 10:38:46 PDT 2014"	"Tue Apr 01 10:44:18 PDT 2014"	"Wed Apr 02 03:24:30 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""pies"",""M&M's"",""pies"",""cookies"",""blueberries"",""blueberries"",""M&M's"",""strawberries"",""strawberries"",""pies"",""blueberries"",""strawberries"",""cookies"",""cookies"",""strawberries"",""strawberries"",""bananas"",""blueberries"",""pies"",""M&M's"",""pies""]"	"[10,100,100,10,100,100,100,100,10,10,100,100,100,100,100,100,10,100,10,100,10,100]"	"[1,4,8,7,4,0,7,1,7,10,6,2,3,8,9,4,4,8,3,1,8,7]"	"[1,48,88,7,42,9,75,10,7,10,64,25,35,85,99,42,4,86,3,19,8,79]"	"[0,1,1,1,1,0,1,0,1,1,1,0.75,0.75,1,1,0.75,0.75,1,0.75,0.75,1,1]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Victoria"",""Calvin"",""Mary"",""David"",""Iris"",""Oliver"",""George"",""Kevin"",""Bob"",""Matt"",""Olga"",""Frank"",""Edward"",""Jake"",""Henry"",""Ivan"",""Tracy"",""Cathy"",""Tom"",""Emma"",""Rebecca"",""Barbara""]"	"[""Heather"",""Nathan"",""Larry"",""Jane"",""Wendy"",""Zack"",""Albert"",""Diana"",""Ann"",""Lena"",""Stephanie"",""Patty"",""Nancy"",""Kathy"",""Yvonne"",""Patrick"",""Robert"",""Fiona"",""Winston"",""Victor"",""Steven"",""Grace""]"	"""F"""	"""35"""	"""4"""	"""English"""	"""I have no comments at this time other than, it was very short and simple...thanks."""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3ZOTGHDK5ICMV29RU1MQNY5GK8FOSJ"	"A2ZPSKYO93QAHX"	"Approved"	"Wed Apr 02 04:40:56 PDT 2014"	"Tue Apr 01 11:58:38 PDT 2014"	"Tue Apr 01 12:00:56 PDT 2014"	"Wed Apr 02 04:44:30 PDT 2014"	""	""	""	""	"1"	"[""pies"",""M&M's"",""blueberries"",""bananas"",""strawberries"",""bananas"",""blueberries"",""cookies"",""bananas"",""blueberries"",""cookies"",""pies"",""cookies"",""M&M's"",""pies"",""bananas"",""strawberries"",""blueberries"",""strawberries"",""blueberries"",""cookies"",""blueberries""]"	"[100,100,100,10,10,100,100,100,10,100,10,100,10,100,100,10,100,10,10,10,100,100]"	"[9,9,5,9,2,8,9,8,3,1,5,8,1,8,4,8,3,1,5,9,4,6]"	"[98,93,58,9,2,88,92,81,3,18,5,84,1,84,42,8,34,1,5,9,40,61]"	"[0.25,0.25,0.25,0.375,0,0.425,0.425,0.375,0.125,0,0.25,0.425,0,0.35,0.325,0.425,0.425,0,0.225,0.375,0.4,0.475]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Ivan"",""Heather"",""Fiona"",""Patrick"",""Yvonne"",""Robert"",""Patty"",""Tracy"",""Cathy"",""Victor"",""Rebecca"",""Wendy"",""Kevin"",""Frank"",""Larry"",""Albert"",""Kathy"",""Steven"",""Jake"",""Olga"",""George"",""Mary""]"	"[""Matt"",""Emma"",""Iris"",""David"",""Edward"",""Winston"",""Nancy"",""Tom"",""Grace"",""Oliver"",""Zack"",""Victoria"",""Ann"",""Calvin"",""Lena"",""Diana"",""Henry"",""Barbara"",""Nathan"",""Jane"",""Bob"",""Stephanie""]"	"""M"""	"""35"""	"""6"""	"""English"""	"""NA"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3TEM0PF1Q5YVQWYQVQPQ2YNYL2P0DB"	"A2ERR8WC2BTETX"	"Approved"	"Wed Apr 02 04:43:14 PDT 2014"	"Tue Apr 01 11:57:16 PDT 2014"	"Tue Apr 01 12:03:14 PDT 2014"	"Wed Apr 02 04:44:30 PDT 2014"	""	""	""	""	"1"	"[""pies"",""bananas"",""bananas"",""bananas"",""blueberries"",""blueberries"",""bananas"",""blueberries"",""blueberries"",""cookies"",""strawberries"",""strawberries"",""blueberries"",""bananas"",""blueberries"",""cookies"",""blueberries"",""pies"",""pies"",""pies"",""strawberries"",""strawberries""]"	"[10,100,10,100,100,10,10,10,100,100,10,100,10,100,100,10,10,100,10,100,100,100]"	"[3,5,0,2,8,3,2,7,9,9,9,7,1,3,6,3,0,10,6,2,0,5]"	"[3,56,0,25,84,3,2,7,95,92,9,78,1,31,62,3,0,10,6,29,6,53]"	"[0.625,1,0.25,0.75,0.65,0.075,0.25,0.525,0.825,1,0.525,0.825,0,1,0.8,0.25,0,0.75,0.95,1,0.075,0.95]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""George"",""Rebecca"",""Cathy"",""Fiona"",""Mary"",""Steven"",""Victor"",""Wendy"",""Calvin"",""Patty"",""Barbara"",""Zack"",""Bob"",""Matt"",""Ivan"",""Jane"",""Henry"",""Oliver"",""Stephanie"",""Yvonne"",""Edward"",""Grace""]"	"[""Patrick"",""Jake"",""Kathy"",""Nancy"",""Frank"",""Heather"",""Winston"",""Olga"",""Nathan"",""Emma"",""Albert"",""Robert"",""Iris"",""Lena"",""Victoria"",""Tracy"",""Kevin"",""Larry"",""David"",""Diana"",""Ann"",""Tom""]"	"""M"""	"""35"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3Z7VU45IPYIY0MO4JRIN7VPBEC6Z1D"	"AKOT1E7ZW717X"	"Approved"	"Wed Apr 02 04:45:24 PDT 2014"	"Tue Apr 01 12:02:57 PDT 2014"	"Tue Apr 01 12:05:24 PDT 2014"	"Wed Apr 02 04:49:30 PDT 2014"	""	""	""	""	"1"	"[""bananas"",""M&M's"",""strawberries"",""strawberries"",""pies"",""bananas"",""M&M's"",""strawberries"",""strawberries"",""bananas"",""cookies"",""blueberries"",""blueberries"",""M&M's"",""cookies"",""pies"",""cookies"",""bananas"",""blueberries"",""blueberries"",""bananas"",""blueberries""]"	"[100,10,10,10,100,10,100,100,100,100,100,100,100,10,10,100,100,100,10,100,10,100]"	"[3,6,5,9,7,1,1,3,5,8,6,9,2,5,2,5,7,0,6,6,10,1]"	"[38,6,5,9,76,1,14,35,56,81,60,95,28,5,2,50,73,2,6,61,10,16]"	"[0.6,0.125,0.625,0.25,0.975,0,0.25,0.6,0.825,0.95,0.925,0.875,0.55,0.25,0.05,0.925,0.975,0.425,0.725,0.925,1,0.5]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Grace"",""Heather"",""Emma"",""Jake"",""Fiona"",""Frank"",""Matt"",""Lena"",""Olga"",""Steven"",""Albert"",""Ivan"",""Larry"",""Nathan"",""Nancy"",""David"",""Zack"",""Stephanie"",""Robert"",""Ann"",""Edward"",""George""]"	"[""Victor"",""Bob"",""Victoria"",""Kathy"",""Yvonne"",""Patty"",""Patrick"",""Calvin"",""Wendy"",""Cathy"",""Jane"",""Iris"",""Tracy"",""Tom"",""Henry"",""Rebecca"",""Kevin"",""Barbara"",""Diana"",""Oliver"",""Winston"",""Mary""]"	"""F"""	"""25"""	"""4"""	"""English"""	""""""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3YJ6NA41JBHBHZ22M7QRKXJJYUZPJM"	"AY1LK3QNG7YV0"	"Approved"	"Wed Apr 02 04:46:11 PDT 2014"	"Tue Apr 01 12:03:58 PDT 2014"	"Tue Apr 01 12:06:11 PDT 2014"	"Wed Apr 02 04:49:30 PDT 2014"	""	""	""	""	"1"	"[""strawberries"",""pies"",""blueberries"",""blueberries"",""cookies"",""M&M's"",""cookies"",""pies"",""M&M's"",""strawberries"",""cookies"",""pies"",""cookies"",""blueberries"",""blueberries"",""pies"",""strawberries"",""cookies"",""bananas"",""cookies"",""M&M's"",""M&M's""]"	"[100,100,100,100,100,100,100,100,10,10,10,10,100,10,100,100,100,10,10,100,10,10]"	"[10,4,10,0,6,0,10,5,5,4,2,0,5,6,9,3,0,0,1,0,0,7]"	"[10,43,10,6,65,1,10,53,5,4,2,0,57,6,92,35,4,0,1,4,0,7]"	"[0.25,1,0,0,1,0,0.75,0.975,0.75,0.75,0.75,0,0.975,0.75,0.975,0.975,0.025,0.025,0,0.25,0,0.975]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Iris"",""Cathy"",""Rebecca"",""Kathy"",""Mary"",""Wendy"",""Victoria"",""Grace"",""Patrick"",""Fiona"",""Victor"",""Steven"",""Heather"",""Frank"",""Calvin"",""Robert"",""Jake"",""Tracy"",""Ivan"",""Edward"",""Diana"",""Matt""]"	"[""Olga"",""Oliver"",""Kevin"",""Nathan"",""Zack"",""Patty"",""Bob"",""Winston"",""Yvonne"",""Barbara"",""David"",""George"",""Henry"",""Emma"",""Ann"",""Nancy"",""Tom"",""Larry"",""Jane"",""Albert"",""Stephanie"",""Lena""]"	"""F"""	"""25"""	"""4"""	"""English"""	"""n/a"""
"3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"3AHTORI2CVY129KTNOX2YTMBWFOHX8"	"Fun psychology experiment about behaviors!"	"Read scenarios about social situations and make estimations about how people react to others' behaviors. This should take 5 minutes."	"food,behavior,survey,psychology,estimate,experiment,language,emotion"	"$0.40"	"Tue Apr 01 10:31:37 PDT 2014"	"120"	"0"	"0"	"80"	"Reviewable"	"NotReviewed"	"1 1"	"7200"	"60000"	"Fri Apr 04 14:04:33 PDT 2014"	"http://requester.mturk.com/mturk/manageHIT?HITId=3NKW03WTLM8F0B5N2HJUK88FTUGWQU"	"34X6J5FLPTZWHB3HMK5GK29T3QKJQ6"	"A134B45QIHLRPO"	"Approved"	"Wed Apr 02 04:46:11 PDT 2014"	"Tue Apr 01 12:00:43 PDT 2014"	"Tue Apr 01 12:06:11 PDT 2014"	"Wed Apr 02 04:49:30 PDT 2014"	""	""	""	""	"1"	"[""pies"",""cookies"",""pies"",""pies"",""M&M's"",""M&M's"",""pies"",""bananas"",""pies"",""cookies"",""cookies"",""pies"",""bananas"",""strawberries"",""strawberries"",""strawberries"",""cookies"",""M&M's"",""blueberries"",""bananas"",""M&M's"",""M&M's""]"	"[100,10,100,100,10,10,10,10,10,100,10,100,10,10,100,100,10,100,10,100,100,10]"	"[10,1,7,0,6,8,10,3,3,8,7,3,6,8,2,7,6,1,8,7,2,1]"	"[10,1,77,6,6,8,10,3,3,88,7,32,6,8,22,79,6,11,8,73,20,1]"	"[0.75,0.125,0.975,0.75,0.825,0.9,1,0.525,0.6,0.925,0.875,0.7,0.725,0.875,0.625,0.875,0.775,0.65,0.95,0.9,0.675,0.5]"	"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22]"	"[""Cathy"",""Robert"",""Oliver"",""Winston"",""Larry"",""Tracy"",""Barbara"",""Lena"",""Bob"",""Patty"",""Stephanie"",""Rebecca"",""Kathy"",""Calvin"",""Zack"",""Matt"",""Olga"",""Edward"",""Frank"",""Albert"",""Tom"",""Victor""]"	"[""Emma"",""David"",""Grace"",""George"",""Jane"",""Victoria"",""Diana"",""Ivan"",""Yvonne"",""Nathan"",""Ann"",""Wendy"",""Heather"",""Patrick"",""Iris"",""Nancy"",""Kevin"",""Fiona"",""Mary"",""Steven"",""Jake"",""Henry""]"	"""F"""	"""35"""	"""0"""	"""English"""	"""Fun, easy survey. Thanks!"""
